"Dhat","inCI","Layout","GType"
22.4794677711465,TRUE,"random","HalfNorm"
18.7664133778674,TRUE,"transect","HalfNorm"
12.3182061717812,FALSE,"structured","Emperical"
18.6326687668999,TRUE,"random","Emperical"
13.5054849608465,TRUE,"transect","Emperical"
19.6197939348809,TRUE,"structured","HalfNorm"
19.7754032944384,TRUE,"random","HalfNorm"
17.2716856780296,TRUE,"transect","HalfNorm"
14.5056988258947,TRUE,"structured","Emperical"
18.8268931723339,TRUE,"random","Emperical"
12.7940795710101,FALSE,"transect","Emperical"
24.3809457012175,TRUE,"structured","HalfNorm"
20.9201264479913,TRUE,"random","HalfNorm"
14.663806517442,TRUE,"transect","HalfNorm"
23.928236490004,TRUE,"structured","Emperical"
11.7215032088756,FALSE,"random","Emperical"
10.8931975289633,FALSE,"transect","Emperical"
16.0883055772753,TRUE,"structured","HalfNorm"
19.9398293323232,TRUE,"random","HalfNorm"
19.5900671366086,TRUE,"transect","HalfNorm"
12.0515372055882,FALSE,"structured","Emperical"
12.5667914364479,TRUE,"random","Emperical"
15.6270473488495,TRUE,"transect","Emperical"
22.6984194574388,TRUE,"structured","HalfNorm"
17.3878714988596,TRUE,"random","HalfNorm"
20.4517025312367,TRUE,"transect","HalfNorm"
17.4188580136262,TRUE,"structured","Emperical"
13.7532956332185,TRUE,"random","Emperical"
16.6681864209674,TRUE,"transect","Emperical"
23.7581748808628,TRUE,"structured","HalfNorm"
20.442649114351,TRUE,"random","HalfNorm"
18.9441158574488,TRUE,"transect","HalfNorm"
16.393045897996,TRUE,"structured","Emperical"
17.2029990427426,TRUE,"random","Emperical"
14.2046238281715,TRUE,"transect","Emperical"
20.7147948872588,TRUE,"structured","HalfNorm"
22.1992971417059,TRUE,"random","HalfNorm"
22.0984867244667,TRUE,"transect","HalfNorm"
13.574700606241,TRUE,"structured","Emperical"
15.6043534864048,TRUE,"random","Emperical"
20.2360684767996,TRUE,"transect","Emperical"
17.0742768177524,TRUE,"structured","HalfNorm"
21.9217380319259,TRUE,"random","HalfNorm"
12.4391326315055,TRUE,"transect","HalfNorm"
13.8930304315885,TRUE,"structured","Emperical"
18.2903343280125,TRUE,"random","Emperical"
6.33462150560029,FALSE,"transect","Emperical"
18.8062657921122,TRUE,"structured","HalfNorm"
17.5652729007088,TRUE,"random","HalfNorm"
18.2443312177915,TRUE,"transect","HalfNorm"
14.6011436261318,TRUE,"structured","Emperical"
11.6139003445421,FALSE,"random","Emperical"
16.7559257424948,TRUE,"transect","Emperical"
18.3259408568146,TRUE,"structured","HalfNorm"
12.6177328597024,TRUE,"random","HalfNorm"
23.4453696380364,TRUE,"transect","HalfNorm"
14.8269000747298,TRUE,"structured","Emperical"
16.3401172282235,TRUE,"random","Emperical"
17.920795811604,TRUE,"transect","Emperical"
14.3620621649217,TRUE,"structured","HalfNorm"
13.9168769466368,TRUE,"random","HalfNorm"
12.8013855940679,TRUE,"transect","HalfNorm"
12.5699065257226,FALSE,"structured","Emperical"
9.49690584355278,FALSE,"random","Emperical"
10.850365923794,FALSE,"transect","Emperical"
16.4878555768122,TRUE,"structured","HalfNorm"
21.5290107635399,TRUE,"random","HalfNorm"
33.7328358904966,FALSE,"transect","HalfNorm"
14.8841277187237,TRUE,"structured","Emperical"
14.1039083279907,TRUE,"random","Emperical"
24.9808967180834,TRUE,"transect","Emperical"
17.6125971241994,TRUE,"structured","HalfNorm"
26.497315777055,TRUE,"random","HalfNorm"
18.3932544376111,TRUE,"transect","HalfNorm"
16.9955414995914,TRUE,"structured","Emperical"
17.3575474872274,TRUE,"random","Emperical"
12.5484970226594,TRUE,"transect","Emperical"
21.3693433761058,TRUE,"structured","HalfNorm"
20.9094583675598,TRUE,"random","HalfNorm"
24.9770308462389,TRUE,"transect","HalfNorm"
13.9622662751161,TRUE,"structured","Emperical"
16.5579118319707,TRUE,"random","Emperical"
9.5821376534216,FALSE,"transect","Emperical"
20.0685601962645,TRUE,"structured","HalfNorm"
22.6865331368363,TRUE,"random","HalfNorm"
26.7277947411583,TRUE,"transect","HalfNorm"
15.306549312228,TRUE,"structured","Emperical"
16.6492297333064,TRUE,"random","Emperical"
22.0121134829971,TRUE,"transect","Emperical"
