Dhat,inCI,Layout,GType
13.20659158,TRUE,random,Empirical
11.38779027,FALSE,transect,Empirical
13.9555139,TRUE,structured,HalfNorm
19.00244172,TRUE,random,HalfNorm
15.76251975,TRUE,transect,HalfNorm
9.266842294,FALSE,structured,Empirical
18.13504877,TRUE,random,Empirical
11.5742136,FALSE,transect,Empirical
18.07643693,TRUE,structured,HalfNorm
23.83554801,TRUE,random,HalfNorm
17.43281268,TRUE,transect,HalfNorm
12.13776907,TRUE,structured,Empirical
20.2337171,TRUE,random,Empirical
18.17035804,TRUE,transect,Empirical
18.90623302,TRUE,structured,HalfNorm
19.15336184,TRUE,random,HalfNorm
25.39411005,TRUE,transect,HalfNorm
17.34649441,TRUE,structured,Empirical
14.91538704,TRUE,random,Empirical
17.39468167,TRUE,transect,Empirical
20.76152593,TRUE,structured,HalfNorm
12.49562731,TRUE,random,HalfNorm
23.76152501,TRUE,transect,HalfNorm
13.55758209,TRUE,structured,Empirical
11.72288841,FALSE,random,Empirical
17.56890561,TRUE,transect,Empirical
20.26053825,TRUE,structured,HalfNorm
25.04517196,TRUE,random,HalfNorm
17.58341457,TRUE,transect,HalfNorm
12.57445988,TRUE,structured,Empirical
15.99537246,TRUE,random,Empirical
10.7590188,FALSE,transect,Empirical
14.77448868,TRUE,structured,HalfNorm
13.81611083,TRUE,random,HalfNorm
14.60297156,TRUE,transect,HalfNorm
20.48077495,TRUE,structured,Empirical
9.939786486,FALSE,random,Empirical
14.64974605,TRUE,transect,Empirical
23.55157766,TRUE,structured,HalfNorm
13.44144636,TRUE,random,HalfNorm
13.51050891,TRUE,transect,HalfNorm
14.84860337,TRUE,structured,Empirical
9.612492706,FALSE,random,Empirical
11.87104828,FALSE,transect,Empirical
14.95290572,TRUE,structured,HalfNorm
24.01796644,TRUE,random,HalfNorm
15.63340373,TRUE,transect,HalfNorm
13.22185865,TRUE,structured,Empirical
18.22851157,TRUE,random,Empirical
11.34622251,FALSE,transect,Empirical
19.14511904,TRUE,structured,HalfNorm
17.81930938,TRUE,random,HalfNorm
14.30702915,TRUE,transect,HalfNorm
17.55258978,TRUE,structured,Empirical
14.35405082,TRUE,random,Empirical
14.66808658,TRUE,transect,Empirical
24.90363164,TRUE,structured,HalfNorm
18.86143528,TRUE,random,HalfNorm
22.72191379,TRUE,transect,HalfNorm
19.44444462,TRUE,structured,Empirical
10.79879358,FALSE,random,Empirical
18.83732091,TRUE,transect,Empirical
17.11544288,TRUE,structured,HalfNorm
23.13238198,TRUE,random,HalfNorm
14.41252332,TRUE,transect,HalfNorm
16.29420621,TRUE,structured,Empirical
20.5128071,TRUE,random,Empirical
13.52397645,TRUE,transect,Empirical
11.60323756,TRUE,structured,HalfNorm
17.36218531,TRUE,random,HalfNorm
26.58452363,TRUE,transect,HalfNorm
16.81221516,TRUE,structured,Empirical
15.65440319,TRUE,random,Empirical
14.74159788,TRUE,transect,Empirical
10.72717102,TRUE,structured,HalfNorm
22.82522893,TRUE,random,HalfNorm
21.11512947,TRUE,transect,HalfNorm
9.152954273,FALSE,structured,Empirical
20.48951587,TRUE,random,Empirical
20.3623158,TRUE,transect,Empirical
28.12051627,TRUE,structured,HalfNorm
23.44750918,TRUE,random,HalfNorm
15.55721119,TRUE,transect,HalfNorm
19.66460739,TRUE,structured,Empirical
17.10777615,TRUE,random,Empirical
16.05614653,TRUE,transect,Empirical
17.7123681,TRUE,structured,HalfNorm
14.25981752,TRUE,random,HalfNorm
16.88874392,TRUE,transect,HalfNorm
18.51612444,TRUE,structured,Empirical
9.123512106,FALSE,random,Empirical
12.58044118,TRUE,transect,Empirical
13.14965007,TRUE,structured,HalfNorm
25.05961602,TRUE,random,HalfNorm
18.08399296,TRUE,transect,HalfNorm
13.12241623,TRUE,structured,Empirical
17.22597421,TRUE,random,Empirical
17.01664997,TRUE,transect,Empirical
16.03876698,TRUE,structured,HalfNorm
20.34957668,TRUE,random,HalfNorm
12.72473143,TRUE,transect,HalfNorm
16.61264222,TRUE,structured,Empirical
18.05475719,TRUE,random,Empirical
14.18007087,TRUE,transect,Empirical
10.69531124,FALSE,structured,HalfNorm
19.38628873,TRUE,random,HalfNorm
22.02791706,TRUE,transect,HalfNorm
13.24999431,TRUE,structured,Empirical
13.13024986,TRUE,random,Empirical
15.9668174,TRUE,transect,Empirical
10.23171841,FALSE,structured,HalfNorm
14.66314118,TRUE,random,HalfNorm
23.00427385,TRUE,transect,HalfNorm
8.04351964,FALSE,structured,Empirical
10.27715621,FALSE,random,Empirical
17.61374107,TRUE,transect,Empirical
25.75178162,TRUE,structured,HalfNorm
18.85852635,TRUE,random,HalfNorm
21.77414998,TRUE,transect,HalfNorm
16.33840517,TRUE,structured,Empirical
17.04387919,TRUE,random,Empirical
16.2036201,TRUE,transect,Empirical
15.26532816,TRUE,structured,HalfNorm
12.8558013,TRUE,random,HalfNorm
11.54438593,FALSE,transect,HalfNorm
10.92529333,FALSE,structured,Empirical
11.44705985,FALSE,random,Empirical
7.603772283,FALSE,transect,Empirical
13.39550399,TRUE,structured,HalfNorm
10.3469496,TRUE,random,HalfNorm
22.1713338,TRUE,transect,HalfNorm
9.195075141,FALSE,structured,Empirical
12.22093856,TRUE,random,Empirical
18.54496383,TRUE,transect,Empirical
13.9664422,TRUE,structured,HalfNorm
18.06746155,TRUE,random,HalfNorm
22.04235708,TRUE,transect,HalfNorm
8.17641436,FALSE,structured,Empirical
17.16684031,TRUE,random,Empirical
15.08458732,TRUE,transect,Empirical
29.37762039,FALSE,structured,HalfNorm
11.88126256,TRUE,random,HalfNorm
20.46672406,TRUE,transect,HalfNorm
23.71008853,TRUE,structured,Empirical
14.7990629,TRUE,random,Empirical
12.95207404,TRUE,transect,Empirical
16.45059829,TRUE,structured,HalfNorm
18.54163352,TRUE,random,HalfNorm
15.0606418,TRUE,transect,HalfNorm
15.27133148,TRUE,structured,Empirical
13.47030938,TRUE,random,Empirical
10.60521797,FALSE,transect,Empirical
25.09977428,TRUE,structured,HalfNorm
17.50837202,TRUE,random,HalfNorm
28.54163178,TRUE,transect,HalfNorm
13.78064581,TRUE,structured,Empirical
15.50415304,TRUE,random,Empirical
23.10734335,TRUE,transect,Empirical
12.15761631,TRUE,structured,HalfNorm
18.49372147,TRUE,random,HalfNorm
16.93776901,TRUE,transect,HalfNorm
9.310308095,FALSE,structured,Empirical
14.94947023,TRUE,random,Empirical
12.51424001,TRUE,transect,Empirical
14.63607086,TRUE,structured,HalfNorm
11.88731564,TRUE,random,HalfNorm
12.34408938,TRUE,transect,HalfNorm
10.0146875,FALSE,structured,Empirical
12.40141727,FALSE,random,Empirical
9.82821402,FALSE,transect,Empirical
23.65533617,TRUE,structured,HalfNorm
22.1814055,TRUE,random,HalfNorm
16.11363381,TRUE,transect,HalfNorm
20.43687109,TRUE,structured,Empirical
14.77920262,TRUE,random,Empirical
14.51083683,TRUE,transect,Empirical
18.70848391,TRUE,structured,HalfNorm
14.77608182,TRUE,random,HalfNorm
16.51446708,TRUE,transect,HalfNorm
15.85832646,TRUE,structured,Empirical
12.8157437,TRUE,random,Empirical
15.88926224,TRUE,transect,Empirical
11.45459197,TRUE,structured,HalfNorm
19.15843266,TRUE,random,HalfNorm
16.29088256,TRUE,transect,HalfNorm
10.60379247,FALSE,structured,Empirical
18.4969284,TRUE,random,Empirical
16.46392398,TRUE,transect,Empirical
20.21362721,TRUE,structured,HalfNorm
13.21113442,TRUE,random,HalfNorm
13.78698333,TRUE,transect,HalfNorm
18.21382611,TRUE,structured,Empirical
17.17774777,TRUE,random,Empirical
11.97298388,TRUE,transect,Empirical
9.98073055,TRUE,structured,HalfNorm
15.63251417,TRUE,random,HalfNorm
23.17576657,TRUE,transect,HalfNorm
11.29850581,FALSE,structured,Empirical
10.84930133,FALSE,random,Empirical
21.70813201,TRUE,transect,Empirical
19.70920965,TRUE,structured,HalfNorm
25.98235888,TRUE,random,HalfNorm
25.64950294,TRUE,transect,HalfNorm
17.79656995,TRUE,structured,Empirical
18.64365818,TRUE,random,Empirical
26.36761806,TRUE,transect,Empirical
21.10614812,TRUE,structured,HalfNorm
20.35717648,TRUE,random,HalfNorm
11.37178352,FALSE,transect,HalfNorm
16.90504383,TRUE,structured,Empirical
17.48250616,TRUE,random,Empirical
8.676901542,FALSE,transect,Empirical
15.01145063,TRUE,structured,HalfNorm
7.1036462,FALSE,random,HalfNorm
18.62280536,TRUE,transect,HalfNorm
14.56466216,TRUE,structured,Empirical
4.879694838,FALSE,random,Empirical
12.89284564,TRUE,transect,Empirical
8.301247562,FALSE,structured,HalfNorm
18.64101272,TRUE,random,HalfNorm
17.96380694,TRUE,transect,HalfNorm
7.983310927,FALSE,structured,Empirical
13.3740849,TRUE,random,Empirical
13.80628876,TRUE,transect,Empirical
17.71060154,TRUE,structured,HalfNorm
17.07590207,TRUE,random,HalfNorm
24.26981401,TRUE,transect,HalfNorm
19.63006794,TRUE,structured,Empirical
17.5168527,TRUE,random,Empirical
18.49115423,TRUE,transect,Empirical
15.90139207,TRUE,structured,HalfNorm
13.49961456,TRUE,random,HalfNorm
22.6025036,TRUE,transect,HalfNorm
13.56358886,TRUE,structured,Empirical
7.968073697,FALSE,random,Empirical
14.45598368,TRUE,transect,Empirical
17.06719547,TRUE,structured,HalfNorm
20.72825632,TRUE,random,HalfNorm
22.03917178,TRUE,transect,HalfNorm
13.68496517,TRUE,structured,Empirical
16.20914289,TRUE,random,Empirical
15.11227731,TRUE,transect,Empirical
14.04995503,TRUE,structured,HalfNorm
26.31216098,TRUE,random,HalfNorm
16.71990037,TRUE,transect,HalfNorm
13.04236032,TRUE,structured,Empirical
20.45925403,TRUE,random,Empirical
9.947394671,FALSE,transect,Empirical
12.77919798,TRUE,structured,HalfNorm
17.76657843,TRUE,random,HalfNorm
19.00292974,TRUE,transect,HalfNorm
13.75923852,TRUE,structured,Empirical
14.01509765,TRUE,random,Empirical
12.34665265,TRUE,transect,Empirical
18.39313603,TRUE,structured,HalfNorm
15.02065926,TRUE,random,HalfNorm
26.97447608,TRUE,transect,HalfNorm
13.60556102,TRUE,structured,Empirical
12.24509341,TRUE,random,Empirical
25.04982539,TRUE,transect,Empirical
16.14474475,TRUE,structured,HalfNorm
15.19758509,TRUE,random,HalfNorm
16.63333416,TRUE,transect,HalfNorm
12.5661273,FALSE,structured,Empirical
12.91052602,TRUE,random,Empirical
16.63514497,TRUE,transect,Empirical
14.91092932,TRUE,structured,HalfNorm
14.59615553,TRUE,random,HalfNorm
12.77092628,TRUE,transect,HalfNorm
15.46693544,TRUE,structured,Empirical
13.78695271,TRUE,random,Empirical
7.348357689,FALSE,transect,Empirical
19.71604904,TRUE,structured,HalfNorm
14.5648017,TRUE,random,HalfNorm
19.23247755,TRUE,transect,HalfNorm
13.73970369,TRUE,structured,Empirical
9.779604822,FALSE,random,Empirical
15.74602617,TRUE,transect,Empirical
22.35477338,TRUE,structured,HalfNorm
22.35188263,TRUE,random,HalfNorm
24.44827025,TRUE,transect,HalfNorm
19.97832786,TRUE,structured,Empirical
13.66453558,TRUE,random,Empirical
18.57006608,TRUE,transect,Empirical
9.497480456,FALSE,structured,HalfNorm
11.58632367,TRUE,random,HalfNorm
10.98876283,TRUE,transect,HalfNorm
8.404365393,FALSE,structured,Empirical
11.46862646,FALSE,random,Empirical
11.36163612,FALSE,transect,Empirical
15.94650227,TRUE,structured,HalfNorm
13.50709182,TRUE,random,HalfNorm
17.35860955,TRUE,transect,HalfNorm
14.87294549,TRUE,structured,Empirical
12.92846159,TRUE,random,Empirical
13.42953225,TRUE,transect,Empirical
13.18045795,TRUE,structured,HalfNorm
19.36394055,TRUE,random,HalfNorm
20.48659079,TRUE,transect,HalfNorm
15.23287216,TRUE,structured,Empirical
19.47172181,TRUE,random,Empirical
17.66493604,TRUE,transect,Empirical
14.58712124,TRUE,structured,HalfNorm
23.58741213,TRUE,random,HalfNorm
22.99838011,TRUE,transect,HalfNorm
15.872389,TRUE,structured,Empirical
19.46502366,TRUE,random,Empirical
18.82994834,TRUE,transect,Empirical
16.10379289,TRUE,structured,HalfNorm
18.44387461,TRUE,random,HalfNorm
15.11336243,TRUE,transect,HalfNorm
11.3265331,FALSE,structured,Empirical
11.7655246,FALSE,random,Empirical
8.212142663,FALSE,transect,Empirical
21.56514006,TRUE,structured,HalfNorm
16.26622223,TRUE,random,HalfNorm
21.7376489,TRUE,transect,HalfNorm
20.63089727,TRUE,structured,Empirical
9.553613413,FALSE,random,Empirical
16.16823012,TRUE,transect,Empirical
21.18523157,TRUE,structured,HalfNorm
16.63702664,TRUE,random,HalfNorm
10.45926919,FALSE,transect,HalfNorm
15.84396826,TRUE,structured,Empirical
13.618244,TRUE,random,Empirical
6.67684637,FALSE,transect,Empirical
15.07064543,TRUE,structured,HalfNorm
16.58952278,TRUE,random,HalfNorm
10.30315668,FALSE,transect,HalfNorm
11.95888489,TRUE,structured,Empirical
10.59301293,FALSE,random,Empirical
9.852025249,FALSE,transect,Empirical
22.04819348,TRUE,structured,HalfNorm
16.67095601,TRUE,random,HalfNorm
24.00751335,TRUE,transect,HalfNorm
12.2810206,TRUE,structured,Empirical
10.79083534,FALSE,random,Empirical
19.64868655,TRUE,transect,Empirical
12.59525529,TRUE,structured,HalfNorm
12.60024213,TRUE,random,HalfNorm
15.72801169,TRUE,transect,HalfNorm
8.675565684,FALSE,structured,Empirical
14.45004608,TRUE,random,Empirical
10.95778037,FALSE,transect,Empirical
21.98004957,TRUE,structured,HalfNorm
15.69001589,TRUE,random,HalfNorm
12.29860377,TRUE,transect,HalfNorm
13.42764641,TRUE,structured,Empirical
16.80562264,TRUE,random,Empirical
10.7642726,FALSE,transect,Empirical
21.60825167,TRUE,structured,HalfNorm
12.80166517,TRUE,random,HalfNorm
15.14342975,TRUE,transect,HalfNorm
15.38836545,TRUE,structured,Empirical
15.49802556,TRUE,random,Empirical
12.94002632,TRUE,transect,Empirical
19.76507712,TRUE,structured,HalfNorm
20.27585496,TRUE,random,HalfNorm
20.30754292,TRUE,transect,HalfNorm
14.48633758,TRUE,structured,Empirical
13.35395207,TRUE,random,Empirical
17.67001413,TRUE,transect,Empirical
16.99391809,TRUE,structured,HalfNorm
12.84067186,TRUE,random,HalfNorm
15.03562386,TRUE,transect,HalfNorm
12.53699188,FALSE,structured,Empirical
8.688327991,FALSE,random,Empirical
13.32395345,TRUE,transect,Empirical
15.38751242,TRUE,structured,HalfNorm
17.60097375,TRUE,random,HalfNorm
17.13937973,TRUE,transect,HalfNorm
13.30568685,TRUE,structured,Empirical
14.47730242,TRUE,random,Empirical
15.13992937,TRUE,transect,Empirical
21.64470285,TRUE,structured,HalfNorm
16.33537137,TRUE,random,HalfNorm
16.09172196,TRUE,transect,HalfNorm
13.08824795,TRUE,structured,Empirical
15.35025275,TRUE,random,Empirical
12.69751602,TRUE,transect,Empirical
17.76353347,TRUE,structured,HalfNorm
20.52194742,TRUE,random,HalfNorm
11.42468187,FALSE,transect,HalfNorm
19.45355247,TRUE,structured,Empirical
12.66066275,TRUE,random,Empirical
10.84335693,FALSE,transect,Empirical
19.31804997,TRUE,structured,HalfNorm
18.12322123,TRUE,random,HalfNorm
21.46162135,TRUE,transect,HalfNorm
14.34880387,TRUE,structured,Empirical
10.86941096,FALSE,random,Empirical
14.36132167,TRUE,transect,Empirical
12.994684,TRUE,structured,HalfNorm
24.85769203,TRUE,random,HalfNorm
15.25176533,TRUE,transect,HalfNorm
10.99053483,FALSE,structured,Empirical
16.92142579,TRUE,random,Empirical
11.8326227,FALSE,transect,Empirical
20.25525962,TRUE,structured,HalfNorm
11.8355301,TRUE,random,HalfNorm
22.08992579,TRUE,transect,HalfNorm
16.32728334,TRUE,structured,Empirical
4.458645209,FALSE,random,Empirical
16.75982827,TRUE,transect,Empirical
12.16258724,TRUE,structured,HalfNorm
16.19682066,TRUE,random,HalfNorm
16.58828264,TRUE,transect,HalfNorm
13.74354659,TRUE,structured,Empirical
10.55435867,FALSE,random,Empirical
19.30432635,TRUE,transect,Empirical
18.11226878,TRUE,structured,HalfNorm
19.66114526,TRUE,random,HalfNorm
11.91567171,FALSE,transect,HalfNorm
13.61266249,TRUE,structured,Empirical
14.43354237,TRUE,random,Empirical
7.219000429,FALSE,transect,Empirical
17.50402272,TRUE,structured,HalfNorm
23.50889834,TRUE,random,HalfNorm
15.28307676,TRUE,transect,HalfNorm
17.20233353,TRUE,structured,Empirical
20.16005911,TRUE,random,Empirical
11.25200538,FALSE,transect,Empirical
20.71427993,TRUE,structured,HalfNorm
21.70176745,TRUE,random,HalfNorm
12.13022173,TRUE,transect,HalfNorm
13.61996374,TRUE,structured,Empirical
17.92168381,TRUE,random,Empirical
11.8070114,FALSE,transect,Empirical
24.54799001,TRUE,structured,HalfNorm
13.40246358,TRUE,random,HalfNorm
30.60530569,FALSE,transect,HalfNorm
16.12721647,TRUE,structured,Empirical
10.64663458,FALSE,random,Empirical
17.06118745,TRUE,transect,Empirical
15.15619886,TRUE,structured,HalfNorm
14.14829253,TRUE,random,HalfNorm
17.1559478,TRUE,transect,HalfNorm
12.02687723,FALSE,structured,Empirical
9.346206457,FALSE,random,Empirical
17.22027835,TRUE,transect,Empirical
15.78898971,TRUE,structured,HalfNorm
26.21971038,TRUE,random,HalfNorm
20.12142757,TRUE,transect,HalfNorm
11.98327379,TRUE,structured,Empirical
23.53171819,TRUE,random,Empirical
17.11397209,TRUE,transect,Empirical
23.14822037,TRUE,structured,HalfNorm
18.72194618,TRUE,random,HalfNorm
18.84550951,TRUE,transect,HalfNorm
17.60831151,TRUE,structured,Empirical
16.57729493,TRUE,random,Empirical
13.71460169,TRUE,transect,Empirical
17.61963841,TRUE,structured,HalfNorm
16.31596517,TRUE,random,HalfNorm
15.59841665,TRUE,transect,HalfNorm
12.16532525,TRUE,structured,Empirical
14.46702306,TRUE,random,Empirical
9.729153148,FALSE,transect,Empirical
15.6976473,TRUE,structured,HalfNorm
15.39712847,TRUE,random,HalfNorm
12.8683802,TRUE,transect,HalfNorm
8.758136751,FALSE,structured,Empirical
13.09849432,TRUE,random,Empirical
10.85103206,FALSE,transect,Empirical
25.20562215,TRUE,structured,HalfNorm
17.47570309,TRUE,random,HalfNorm
17.12996839,TRUE,transect,HalfNorm
19.31193991,TRUE,structured,Empirical
16.40305371,TRUE,random,Empirical
9.561442167,FALSE,transect,Empirical
14.63843401,TRUE,structured,HalfNorm
19.46015775,TRUE,random,HalfNorm
18.71241645,TRUE,transect,HalfNorm
12.24453524,FALSE,structured,Empirical
12.22060276,FALSE,random,Empirical
11.97964535,TRUE,transect,Empirical
17.12420502,TRUE,structured,HalfNorm
6.323605232,FALSE,random,HalfNorm
24.38879479,TRUE,transect,HalfNorm
13.77962617,TRUE,structured,Empirical
5.675090974,FALSE,random,Empirical
15.67428721,TRUE,transect,Empirical
22.9390241,TRUE,structured,HalfNorm
21.51550685,TRUE,random,HalfNorm
19.59389934,TRUE,transect,HalfNorm
14.9355171,TRUE,structured,Empirical
19.17653086,TRUE,random,Empirical
15.05294291,TRUE,transect,Empirical
20.12659602,TRUE,structured,HalfNorm
17.70430259,TRUE,random,HalfNorm
20.48113158,TRUE,transect,HalfNorm
10.3800759,FALSE,structured,Empirical
10.42148304,FALSE,random,Empirical
16.00129955,TRUE,transect,Empirical
22.39308546,TRUE,structured,HalfNorm
12.76292125,TRUE,random,HalfNorm
18.09402203,TRUE,transect,HalfNorm
16.39597098,TRUE,structured,Empirical
13.22794917,TRUE,random,Empirical
17.14622628,TRUE,transect,Empirical
22.65388591,TRUE,structured,HalfNorm
14.856968,TRUE,random,HalfNorm
15.99197518,TRUE,transect,HalfNorm
13.78617737,TRUE,structured,Empirical
10.14978453,FALSE,random,Empirical
13.3222474,TRUE,transect,Empirical
11.57571318,TRUE,structured,HalfNorm
12.22409034,TRUE,random,HalfNorm
19.83629897,TRUE,transect,HalfNorm
10.40414567,FALSE,structured,Empirical
12.91775499,TRUE,random,Empirical
15.56741766,TRUE,transect,Empirical
20.1650575,TRUE,structured,HalfNorm
11.75976043,TRUE,random,HalfNorm
16.49119089,TRUE,transect,HalfNorm
16.0757393,TRUE,structured,Empirical
11.71457925,FALSE,random,Empirical
13.95432141,TRUE,transect,Empirical
17.20124584,TRUE,structured,HalfNorm
24.57295076,TRUE,random,HalfNorm
11.76111542,FALSE,transect,HalfNorm
13.78836133,TRUE,structured,Empirical
19.18014641,TRUE,random,Empirical
8.458642544,FALSE,transect,Empirical
13.34474907,TRUE,structured,HalfNorm
15.14928909,TRUE,random,HalfNorm
15.38249859,TRUE,transect,HalfNorm
10.52782128,FALSE,structured,Empirical
11.22898857,FALSE,random,Empirical
9.699800575,FALSE,transect,Empirical
14.44770347,TRUE,structured,HalfNorm
17.76365217,TRUE,random,HalfNorm
19.92049385,TRUE,transect,HalfNorm
10.95898431,FALSE,structured,Empirical
16.72285614,TRUE,random,Empirical
13.01935869,TRUE,transect,Empirical
10.35127007,TRUE,structured,HalfNorm
21.80505193,TRUE,random,HalfNorm
9.778899108,TRUE,transect,HalfNorm
13.04682425,TRUE,structured,Empirical
19.23396312,TRUE,random,Empirical
11.27049574,FALSE,transect,Empirical
23.73707853,TRUE,structured,HalfNorm
23.63981751,TRUE,random,HalfNorm
15.77799163,TRUE,transect,HalfNorm
18.41194646,TRUE,structured,Empirical
20.94974093,TRUE,random,Empirical
10.58205127,FALSE,transect,Empirical
23.92740282,TRUE,structured,HalfNorm
24.09049132,TRUE,random,HalfNorm
13.17270746,TRUE,transect,HalfNorm
18.85472357,TRUE,structured,Empirical
8.539326523,FALSE,random,Empirical
9.530122705,FALSE,transect,Empirical
11.35009084,TRUE,structured,HalfNorm
17.56962338,TRUE,random,HalfNorm
14.65921301,TRUE,transect,HalfNorm
9.034934453,FALSE,structured,Empirical
19.38165461,TRUE,random,Empirical
11.86375866,TRUE,transect,Empirical
21.27394589,TRUE,structured,HalfNorm
20.33714615,TRUE,random,HalfNorm
14.27624717,TRUE,transect,HalfNorm
12.37787525,FALSE,structured,Empirical
20.62834875,TRUE,random,Empirical
11.45894362,FALSE,transect,Empirical
15.36588509,TRUE,structured,HalfNorm
10.39582457,FALSE,random,HalfNorm
12.2690856,TRUE,transect,HalfNorm
11.468729,FALSE,structured,Empirical
12.0148938,FALSE,random,Empirical
10.98798497,FALSE,transect,Empirical
22.90183232,TRUE,structured,HalfNorm
21.23096784,TRUE,random,HalfNorm
16.60654786,TRUE,transect,HalfNorm
16.60005024,TRUE,structured,Empirical
18.06145014,TRUE,random,Empirical
17.91980172,TRUE,transect,Empirical
18.46016044,TRUE,structured,HalfNorm
12.84901041,TRUE,random,HalfNorm
12.86775842,TRUE,transect,HalfNorm
11.55171023,FALSE,structured,Empirical
13.15938552,TRUE,random,Empirical
13.22798332,TRUE,transect,Empirical
19.48100122,TRUE,structured,HalfNorm
18.19523395,TRUE,random,HalfNorm
16.64545023,TRUE,transect,HalfNorm
15.8304099,TRUE,structured,Empirical
12.37133391,FALSE,random,Empirical
11.87571476,TRUE,transect,Empirical
12.63287299,TRUE,structured,HalfNorm
10.21124567,TRUE,random,HalfNorm
14.13013497,TRUE,transect,HalfNorm
14.32612608,TRUE,structured,Empirical
7.7391199,FALSE,random,Empirical
14.77359368,TRUE,transect,Empirical
14.04850029,TRUE,structured,HalfNorm
17.6721779,TRUE,random,HalfNorm
16.7768174,TRUE,transect,HalfNorm
17.23789238,TRUE,structured,Empirical
17.44677101,TRUE,random,Empirical
15.54470176,TRUE,transect,Empirical
12.63088107,TRUE,structured,HalfNorm
20.81762261,TRUE,random,HalfNorm
17.11886776,TRUE,transect,HalfNorm
9.710443825,FALSE,structured,Empirical
19.66158323,TRUE,random,Empirical
13.98646864,TRUE,transect,Empirical
22.20359473,TRUE,structured,HalfNorm
21.17664662,TRUE,random,HalfNorm
17.34555055,TRUE,transect,HalfNorm
18.35141389,TRUE,structured,Empirical
12.91137045,TRUE,random,Empirical
15.07556348,TRUE,transect,Empirical
17.9658715,TRUE,structured,HalfNorm
28.94304259,TRUE,random,HalfNorm
14.36880941,TRUE,transect,HalfNorm
18.41431616,TRUE,structured,Empirical
19.87875849,TRUE,random,Empirical
16.97788241,TRUE,transect,Empirical
17.06542511,TRUE,structured,HalfNorm
11.82172023,TRUE,random,HalfNorm
19.62180803,TRUE,transect,HalfNorm
13.29678029,TRUE,structured,Empirical
11.09645748,FALSE,random,Empirical
18.90268746,TRUE,transect,Empirical
19.90359165,TRUE,structured,HalfNorm
20.89666127,TRUE,random,HalfNorm
28.07495573,TRUE,transect,HalfNorm
12.14508854,TRUE,structured,Empirical
17.00590897,TRUE,random,Empirical
15.88397581,TRUE,transect,Empirical
16.05162802,TRUE,structured,HalfNorm
14.77271476,TRUE,random,HalfNorm
18.31753591,TRUE,transect,HalfNorm
12.13926496,TRUE,structured,Empirical
13.35707477,TRUE,random,Empirical
10.52913588,FALSE,transect,Empirical
13.11018536,TRUE,structured,HalfNorm
14.0118189,TRUE,random,HalfNorm
20.9265939,TRUE,transect,HalfNorm
10.37020612,FALSE,structured,Empirical
12.21737848,TRUE,random,Empirical
17.19657708,TRUE,transect,Empirical
21.8341619,TRUE,structured,HalfNorm
12.00779272,TRUE,random,HalfNorm
13.06084991,TRUE,transect,HalfNorm
11.39929587,FALSE,structured,Empirical
10.55787988,FALSE,random,Empirical
11.70845432,FALSE,transect,Empirical
17.10657989,TRUE,structured,HalfNorm
19.87837719,TRUE,random,HalfNorm
28.08994926,TRUE,transect,HalfNorm
14.77057327,TRUE,structured,Empirical
16.59986745,TRUE,random,Empirical
13.66578886,TRUE,transect,Empirical
19.13622283,TRUE,structured,HalfNorm
22.54839962,TRUE,random,HalfNorm
12.46591365,TRUE,transect,HalfNorm
15.58205081,TRUE,structured,Empirical
14.74956521,TRUE,random,Empirical
12.36530066,TRUE,transect,Empirical
18.66132949,TRUE,structured,HalfNorm
18.21306505,TRUE,random,HalfNorm
11.34637679,FALSE,transect,HalfNorm
14.18363622,TRUE,structured,Empirical
14.48295987,TRUE,random,Empirical
9.909288185,FALSE,transect,Empirical
19.44678072,TRUE,structured,HalfNorm
12.64860546,TRUE,random,HalfNorm
12.37136082,TRUE,transect,HalfNorm
16.97502466,TRUE,structured,Empirical
11.36357813,FALSE,random,Empirical
8.78202639,FALSE,transect,Empirical
23.47444094,TRUE,structured,HalfNorm
15.83798735,TRUE,random,HalfNorm
14.76569722,TRUE,transect,HalfNorm
16.12712941,TRUE,structured,Empirical
14.56637934,TRUE,random,Empirical
11.78499781,FALSE,transect,Empirical
16.80469559,TRUE,structured,HalfNorm
14.74870319,TRUE,random,HalfNorm
11.73745809,FALSE,transect,HalfNorm
12.53600353,TRUE,structured,Empirical
10.31020942,FALSE,random,Empirical
11.55764821,FALSE,transect,Empirical
24.71109018,TRUE,structured,HalfNorm
14.35735768,TRUE,random,HalfNorm
22.87280436,TRUE,transect,HalfNorm
19.13236767,TRUE,structured,Empirical
13.39797666,TRUE,random,Empirical
16.20968985,TRUE,transect,Empirical
14.53142468,TRUE,structured,HalfNorm
23.38877848,TRUE,random,HalfNorm
21.22855011,TRUE,transect,HalfNorm
15.07450317,TRUE,structured,Empirical
19.80195442,TRUE,random,Empirical
16.93464287,TRUE,transect,Empirical
21.49918862,TRUE,structured,HalfNorm
23.87646339,TRUE,random,HalfNorm
9.073637566,FALSE,transect,HalfNorm
18.67508149,TRUE,structured,Empirical
19.25989974,TRUE,random,Empirical
8.889380211,FALSE,transect,Empirical
15.94751259,TRUE,structured,HalfNorm
15.44814932,TRUE,random,HalfNorm
16.17500731,TRUE,transect,HalfNorm
12.4848684,FALSE,structured,Empirical
13.534858,TRUE,random,Empirical
12.10144058,TRUE,transect,Empirical
20.88255804,TRUE,structured,HalfNorm
